job_id,Job Title,Company Name,Level,Description,Essential Skills,Salary Info,Alumni Profile Link,Job Link
8f551d30-4d37-446a-a51d-73a87d98dc10,Physician-Neuro Hospitalist 7 on/7 off | Ochsner Lafayette General,Ochsner Lafayette General,Position requires full-time commitment.,"Join Ochsner Health as a board certified/eligible Neuro Hospitalist at Lafayette General Medical Center. Enjoy a 7 on/7 off schedule, competitive salary, benefits, and support from Neurology subspecialties. Ochsner Health offers a collaborative, physician-led organization focusing on patient care and work-life balance. Open to 2024 graduates, H1B Visa Sponsorship is available. Make a difference with Ochsner Health - apply now! Ochsner is an Equal Employment Opportunity and Affirmative Action employer focused on diversity, equity, and inclusion.","Essential skills required for the job:, , 1. Board certification/eligibility in Neurology, 2. Strong clinical skills in Neurology, 3. Ability to work independently as a Neuro Hospitalist, 4. Collaborative skills working with Neurology subs",NA,https://www.linkedin.com/in/shailthanki?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAATVfuYBDdxmWFKHaH5jS8nDIQkDzJMc2SU,https://www.linkedin.com/jobs/view/3694852373/
1d05149c-dc57-454d-9c8b-b6d41aabd4af,Free People Key Holder | Free People,Free People,Working less than full-time hours for an employer.,"The Key Holder role at Free People in Pittsburgh is a leadership position responsible for supervising store operations and creating an engaging customer experience. Key responsibilities include driving sales, developing team members, and maintaining visual and business operations standards. This role requires strong leadership and teamwork skills, flexibility with hours, and a passion for the Free People brand. Starting wage is USD $15.00/hr with comprehensive benefits and employee discounts included. Free People and URBN are committed to diversity and providing a safe, inclusive work environment.","1. Leadership skills, 2. Team management abilities, 3. Brand ambassadorship, 4. Sales-driving techniques, 5. Customer service skills, 6. Ability to enhance customer experience, 7. Product knowledge, 8. Operational efficiency, 9. Visual",$15 per hour,https://www.linkedin.com/in/allison-hoernig-02337056?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAvMuxsB2k4QFXDPZFp_5cFa1Y0I3UAYiDA,https://www.linkedin.com/jobs/view/3930399874/
aa4c7d07-c33f-448f-8e1c-dc1d03b19cff,"Mental Health Therapist | Mid-Atlantic Children's Services, Inc./Mid-Atlantic Psychological Services","Mid-Atlantic Children's Services, Inc./Mid-Atlantic Psychological Services",Combines remote and in-person work.,"Mid-Atlantic Psychological Services is seeking a part-time Mental Health Therapist in Washington, D.C. to provide group and individual therapy to court-ordered clients. Responsibilities include maintaining client records and adhering to ethical guidelines. Qualifications include a Master's degree in Counseling or Psychology, state licensure, experience with court-ordered populations, and knowledge of evidence-based therapy approaches. Strong communication skills, ability to work independently and as part of a team, and proficiency in record-keeping are required. Adaptability in a fast-paced environment is essential.","Essential skills required for the job:, 1. Master's degree in Counseling, Psychology, or a related field, 2. Valid state license as a Mental Health Therapist, 3. Experience providing therapy to individuals and groups, particularly with a court-","$32/hr - $40/hr, hourly wage.",https://www.linkedin.com/in/christopher-bishop-psy-d-lcsw-c-4809b9115?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAABzNdmABqDuVc-1PqP8vALCocnhiN0CNqpw,https://www.linkedin.com/jobs/view/3924626119/
48d159cf-8059-47dc-9fac-8be5293314a7,"Project Manager | W&W STEEL ERECTORS, LLC","W&W STEEL ERECTORS, LLC",Employment level is Full-time.,"Join W&W Steel Erectors as a Field Engineer to oversee the fabrication and construction of bridge rehabilitation projects. Responsibilities include site safety, budget management, work plan development, and quality control. Requirements include a B.S. in Civil Engineering or Construction Management, familiarity with precast concrete and steel structures, and adherence to safety protocols. You should have strong communication skills, be proficient in MS Office, and be able to work effectively with project teams. This role requires occasional site visits and the ability to wear construction PPE. Full-time, part-time, and internship positions are available.","1. B.S. in Civil Engineering, Construction Management or equivalent education/experience, 2. 0-2 years experience on precast concrete and/or steel structures, 3. Knowledge of construction practices, compliance with codes and standards, 4. Prof",NA,https://www.linkedin.com/in/ericaostrowsky?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAFVHIUBTRe-LLFNRL-U9P5N0KPT5qBUMLg,https://www.linkedin.com/jobs/view/3602248378/
f6bbe515-d4e8-4d46-81cb-3e6999ffdb05,Associate Attorney  | Consilio LLC,Consilio LLC,Combines in-person and remote work options.,"Seeking an Associate Attorney with 1-3 years of transactional experience for a boutique law firm in Washington DC. Must be DC barred, with a background in finance or economics preferred. Responsibilities include revising documents, negotiating terms, and advising on transactions. Excellent work/life balance, hybrid remote option available.","1. 1-3 years of experience as an attorney, 2. Barred in Washington DC in good standing, 3. Advanced knowledge of Word and Excel, 4. BS or BA, preferably in finance or economics, plus JD, 5.",Salary is provided as a range per year.,https://www.linkedin.com/in/kerrypurcell23?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAIpRV8BYbfdb3SwFCZtMxOGloibzD-geS4,https://www.linkedin.com/jobs/view/3910387315/
8e97058a-7ec9-4fb1-9852-6e97eb1e8ebb,"Maintenance Technician | Compound Development Solutions, Llc.","Compound Development Solutions, Llc.",Job type: Full-time.,Seeking maintenance technicians to work in a fast-paced food manufacturing facility.,"1. Maintenance skills, 2. Technical knowledge, 3. Ability to work in a fast-paced environment",Salary information: NA,https://www.linkedin.com/in/tom-kowalski-b5688261?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAA0fC_IBYXIKZ36uA1zLL47BHHYp7zG28Ls,https://www.linkedin.com/jobs/view/3937598331/
3ce2eb3b-f855-4bc3-aad0-ba8b22b2eb33,Dialysis Social Worker | U.S. Renal Care,U.S. Renal Care,Job type: Full-time.,"Join US Renal Care as a Social Worker, working within a multidisciplinary team to support patients with kidney disease through dialysis treatment. Conduct patient assessments, offer psychosocial counseling, provide education to patients and families, coordinate community resources, and advocate for patient needs. Foster teamwork by educating staff on psychosocial care, collaborate with the medical team, and maintain positive relationships with external partners. Contribute to improving patient outcomes, ensuring compliance with regulations, and participating in quality improvement activities. If you are passionate about making a positive impact on patients' lives, this role is for you.","1. Conducting patient assessment and care planning activities, 2. Identifying and counseling psychosocial issues, 3. Providing patient and family education, 4. Coordinating communities of support for patients and families, 5. Identifying social agencies and",Salary information is not provided (NA).,https://www.linkedin.com/in/christine-kraft-lmsw-1ba4698b?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAABMcg94Bym8vQRLbTPqFrEuvGwiwbOY4Dl0,https://www.linkedin.com/jobs/view/3922524647/
8b14062a-3edd-45e6-9b30-029cc1e302cb,Insourced Solutions for Tax - Controversy &  Regulatory Director | PwC,PwC,40 hours per week; traditional work schedule.,"Seeking a Director to join our Tax Controversy and Regulatory Services team, assisting clients in navigating IRS processes, compliance, and strategic tax planning. 8+ years of experience, CPA and Juris Doctorate preferred. Responsibilities include leading teams, creating client relationships, and identifying new service opportunities. Expertise in various areas of the Internal Revenue Code and IRS practice needed. Strong skills in negotiation, research, and business development are essential. This role involves leveraging technology for tax efficiencies and providing business solutions. Join us in fostering a culture of innovation and inclusive leadership. Full-time role with up to 20% travel. Learn more about our work culture: [link]. No H-1B sponsorship. Equal opportunity employer. Apply now!","1. Extensive knowledge of the Internal Revenue Code and tax-related legislation., 2. Familiarity with IRS practice and procedure, including IRS Examination and Appeals functions., 3. Ability to analyze legislative and regulatory tax developments and perform legal research., 4.",Salary information not provided. NA.,https://www.linkedin.com/in/danielle-smith-2778849?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAG7FHsBzBq_bD2LgnqsQhaxc6hyHGapakw,https://www.linkedin.com/jobs/view/3870305169/
ecab93b3-cff6-4df1-a09a-43a5f1b56be8,Technical Marketing Manager- AI | Supermicro,Supermicro,Qualifies as full-time employment.,"Supermicro seeks a Technical Marketing Manager in San Jose to drive AI infrastructure and AI/GPU system product marketing, leading the AI revolution. Responsibilities include developing marketing programs, technical documentation, and sales materials to drive understanding and adoption of AI solutions. The ideal candidate has 5+ years of IT infrastructure marketing experience, strong technical background, and excellent communication skills. Salary range: $106,000-$135,000. Supermicro is an Equal Opportunity Employer promoting employee diversity.","Essential Skills Required:, 1. Technical marketing, product marketing, or product management experience in IT infrastructure technology, 2. Understanding of accelerators/GPUs, HPC, cloud, virtualization/containerization, 3. Experience in running Generative AI",Salary: $106K/yr - $135K/yr. Per year.,https://www.linkedin.com/in/yusuke-kondo-97b8672?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAB7mq8B731S9s1BMWHOJSEtLQNMdaD9sys,https://www.linkedin.com/jobs/view/3909461335/
f5f8d376-723c-47cf-b15d-99783899f1e6,"Director, Strategic Carrier Relations | ADP",ADP,Employment is at a physical work location.,"ADP seeks a Director, Strategic Carrier Relations to drive partnerships and integrations with benefits carriers for an efficient client service delivery. The ideal candidate has 7+ years of experience in HR/Benefits/Insurance, exceptional communication skills, and a client-centric approach. Responsibilities include fostering strategic relationships, enhancing client experiences, and leveraging technology for seamless integrations. Preferred qualifications include advanced degrees and experience in project management in a large Insurance Carrier or National Benefit Broker. This role involves 20-30% domestic travel. ADP offers a competitive salary and benefits package, with a commitment to diversity, equity, inclusion, and equal employment opportunity. Join ADP and #MakeYourMark today!","Essential Skills Required:, 1. 7+ years' experience in a client service and/or implementation environment in HR/Benefits/Insurance product development and management, 2. Exceptional business and financial acumen, communication, and presentation skills, 3",Salary range: $92.7K/yr - $188.1K/yr.,https://www.linkedin.com/in/lisa-brooks-pelc?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAiM5I4BqMYcYBUkvoRuTxfKgSJ2HR8tGH8,https://www.linkedin.com/jobs/view/3930974405/
